CODE_PROD,LIB_PROD,NATURE_CONSOM,QTE_T,week_start,week_end,year,month,week_of_year,lag_1w,lag_2w,lag_3w,lag_4w,lag_8w,roll_4w_mean,roll_8w_mean,roll_4w_std
5AD010038,MORPHINE SOTHEMA 10MG  INJECTA (10),1.0,7.0,2023-06-05,2023-06-11,2023,6,23,10.0,4.0,2.0,6.0,8.0,5.5,5.75,3.415650255319866
5AD010038,MORPHINE SOTHEMA 10MG  INJECTA (10),1.0,6.0,2023-06-12,2023-06-18,2023,6,24,7.0,10.0,4.0,2.0,3.0,5.75,5.625,3.5
5AD010038,MORPHINE SOTHEMA 10MG  INJECTA (10),1.0,5.0,2023-06-19,2023-06-25,2023,6,25,6.0,7.0,10.0,4.0,8.0,6.75,6.0,2.5
5AD010038,MORPHINE SOTHEMA 10MG  INJECTA (10),1.0,10.0,2023-06-26,2023-07-02,2023,6,26,5.0,6.0,7.0,10.0,5.0,7.0,5.625,2.160246899469287
5AD010038,MORPHINE SOTHEMA 10MG  INJECTA (10),1.0,2.0,2023-07-03,2023-07-09,2023,7,27,10.0,5.0,6.0,7.0,6.0,7.0,6.25,2.160246899469287
5AD010038,MORPHINE SOTHEMA 10MG  INJECTA (10),1.0,6.0,2023-07-10,2023-07-16,2023,7,28,2.0,10.0,5.0,6.0,2.0,5.75,5.75,3.304037933599835
5AD010038,MORPHINE SOTHEMA 10MG  INJECTA (10),1.0,2.0,2023-07-17,2023-07-23,2023,7,29,6.0,2.0,10.0,5.0,4.0,5.75,6.25,3.304037933599835
5AD010038,MORPHINE SOTHEMA 10MG  INJECTA (10),1.0,1.0,2023-07-24,2023-07-30,2023,7,30,2.0,6.0,2.0,10.0,10.0,5.0,6.0,3.8297084310253524
5AD010038,MORPHINE SOTHEMA 10MG  INJECTA (10),1.0,3.0,2023-07-31,2023-08-06,2023,7,31,1.0,2.0,6.0,2.0,7.0,2.75,4.875,2.2173557826083448
5AD010038,MORPHINE SOTHEMA 10MG  INJECTA (10),1.0,6.0,2023-08-07,2023-08-13,2023,8,32,3.0,1.0,2.0,6.0,6.0,3.0,4.375,2.1602468994692865
5AD010038,MORPHINE SOTHEMA 10MG  INJECTA (10),1.0,3.0,2023-08-14,2023-08-20,2023,8,33,6.0,3.0,1.0,2.0,5.0,3.0,4.375,2.1602468994692865
5AD010038,MORPHINE SOTHEMA 10MG  INJECTA (10),1.0,5.0,2023-08-21,2023-08-27,2023,8,34,3.0,6.0,3.0,1.0,10.0,3.25,4.125,2.06155281280883
5AD010038,MORPHINE SOTHEMA 10MG  INJECTA (10),1.0,2.0,2023-08-28,2023-09-03,2023,8,35,5.0,3.0,6.0,3.0,2.0,4.25,3.5,1.4999999999999996
5AD010038,MORPHINE SOTHEMA 10MG  INJECTA (10),1.0,10.0,2023-09-04,2023-09-10,2023,9,36,2.0,5.0,3.0,6.0,6.0,4.0,3.5,1.8257418583505534
5AD010038,MORPHINE SOTHEMA 10MG  INJECTA (10),1.0,4.0,2023-09-11,2023-09-17,2023,9,37,10.0,2.0,5.0,3.0,2.0,5.0,4.0,3.5590260840104366
5AD010038,MORPHINE SOTHEMA 10MG  INJECTA (10),1.0,5.0,2023-09-18,2023-09-24,2023,9,38,4.0,10.0,2.0,5.0,1.0,5.25,4.25,3.4034296427770223
5AD010038,MORPHINE SOTHEMA 10MG  INJECTA (10),1.0,9.0,2023-09-25,2023-10-01,2023,9,39,5.0,4.0,10.0,2.0,3.0,5.25,4.75,3.4034296427770223
5AD010038,MORPHINE SOTHEMA 10MG  INJECTA (10),1.0,10.0,2023-10-02,2023-10-08,2023,10,40,9.0,5.0,4.0,10.0,6.0,7.0,5.5,2.9439202887759484
5AD010038,MORPHINE SOTHEMA 10MG  INJECTA (10),1.0,7.0,2023-10-09,2023-10-15,2023,10,41,10.0,9.0,5.0,4.0,3.0,7.0,6.0,2.9439202887759484
5AD010038,MORPHINE SOTHEMA 10MG  INJECTA (10),1.0,3.0,2023-10-16,2023-10-22,2023,10,42,7.0,10.0,9.0,5.0,5.0,7.75,6.5,2.2173557826083448
5AD010038,MORPHINE SOTHEMA 10MG  INJECTA (10),1.0,9.0,2023-10-23,2023-10-29,2023,10,43,3.0,7.0,10.0,9.0,2.0,7.25,6.25,3.095695936834451
5AD010038,MORPHINE SOTHEMA 10MG  INJECTA (10),1.0,7.0,2023-10-30,2023-11-05,2023,10,44,9.0,3.0,7.0,10.0,10.0,7.25,7.125,3.095695936834451
5AD010038,MORPHINE SOTHEMA 10MG  INJECTA (10),1.0,9.0,2023-11-06,2023-11-12,2023,11,45,7.0,9.0,3.0,7.0,4.0,6.5,6.75,2.5166114784235827
5AD010038,MORPHINE SOTHEMA 10MG  INJECTA (10),1.0,7.0,2023-11-13,2023-11-19,2023,11,46,9.0,7.0,9.0,3.0,5.0,7.0,7.375,2.82842712474619
5AD010038,MORPHINE SOTHEMA 10MG  INJECTA (10),1.0,2.0,2023-11-20,2023-11-26,2023,11,47,7.0,9.0,7.0,9.0,9.0,8.0,7.625,1.1547005383792504
5AD010038,MORPHINE SOTHEMA 10MG  INJECTA (10),1.0,5.0,2023-11-27,2023-12-03,2023,11,48,2.0,7.0,9.0,7.0,10.0,6.25,6.75,2.9860788111948193
5AD010038,MORPHINE SOTHEMA 10MG  INJECTA (10),1.0,5.0,2023-12-04,2023-12-10,2023,12,49,5.0,2.0,7.0,9.0,7.0,5.75,6.125,2.9860788111948193
5AD010038,MORPHINE SOTHEMA 10MG  INJECTA (10),1.0,3.0,2023-12-11,2023-12-17,2023,12,50,5.0,5.0,2.0,7.0,3.0,4.75,5.875,2.06155281280883
5AD010038,MORPHINE SOTHEMA 10MG  INJECTA (10),1.0,2.0,2023-12-18,2023-12-24,2023,12,51,3.0,5.0,5.0,2.0,9.0,3.75,5.875,1.4999999999999993
5AD010038,MORPHINE SOTHEMA 10MG  INJECTA (10),1.0,1.0,2023-12-25,2023-12-31,2023,12,52,2.0,3.0,5.0,5.0,7.0,3.75,5.0,1.4999999999999993
5AD010038,MORPHINE SOTHEMA 10MG  INJECTA (10),1.0,6.0,2024-01-01,2024-01-07,2024,1,1,1.0,2.0,3.0,5.0,9.0,2.75,4.25,1.7078251276599328
5AD010038,MORPHINE SOTHEMA 10MG  INJECTA (10),1.0,4.0,2024-01-08,2024-01-14,2024,1,2,6.0,1.0,2.0,3.0,7.0,3.0,3.875,2.1602468994692865
5AD010038,MORPHINE SOTHEMA 10MG  INJECTA (10),1.0,3.0,2024-01-15,2024-01-21,2024,1,3,4.0,6.0,1.0,2.0,2.0,3.25,3.5,2.2173557826083448
5AD010038,MORPHINE SOTHEMA 10MG  INJECTA (10),1.0,6.0,2024-01-22,2024-01-28,2024,1,4,3.0,4.0,6.0,1.0,5.0,3.5,3.625,2.0816659994661326
5AD010038,MORPHINE SOTHEMA 10MG  INJECTA (10),1.0,1.0,2024-01-29,2024-02-04,2024,1,5,6.0,3.0,4.0,6.0,5.0,4.75,3.75,1.5
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,20.0,2022-06-27,2022-07-03,2022,6,26,20.0,30.0,32.0,11.0,,23.25,23.25,9.7082439194738
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,20.0,2022-07-04,2022-07-10,2022,7,27,20.0,20.0,30.0,32.0,,25.5,22.6,6.403124237432849
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,19.0,2022-07-11,2022-07-17,2022,7,28,20.0,20.0,20.0,30.0,,22.5,22.166666666666668,5.0
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,14.0,2022-08-22,2022-08-28,2022,8,34,19.0,20.0,20.0,20.0,,19.75,21.714285714285715,0.5
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,21.0,2022-08-29,2022-09-04,2022,8,35,14.0,19.0,20.0,20.0,11.0,18.25,20.75,2.8722813232690148
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,30.0,2022-09-05,2022-09-11,2022,9,36,21.0,14.0,19.0,20.0,32.0,18.5,22.0,3.1091263510296057
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,24.0,2022-09-12,2022-09-18,2022,9,37,30.0,21.0,14.0,19.0,30.0,21.0,21.75,6.683312551921141
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,16.0,2022-09-19,2022-09-25,2022,9,38,24.0,30.0,21.0,14.0,20.0,22.25,21.0,6.652067347825035
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,13.0,2022-09-26,2022-10-02,2022,9,39,16.0,24.0,30.0,21.0,20.0,22.75,20.5,5.852349955359813
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,22.0,2022-10-03,2022-10-09,2022,10,40,13.0,16.0,24.0,30.0,20.0,20.75,19.625,7.7190241179396075
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,18.0,2022-10-10,2022-10-16,2022,10,41,22.0,13.0,16.0,24.0,19.0,18.75,19.875,5.123475382979799
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,16.0,2022-10-17,2022-10-23,2022,10,42,18.0,22.0,13.0,16.0,14.0,17.25,19.75,3.774917217635375
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,26.0,2022-10-24,2022-10-30,2022,10,43,16.0,18.0,22.0,13.0,21.0,17.25,20.0,3.774917217635375
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,25.0,2022-10-31,2022-11-06,2022,10,44,26.0,16.0,18.0,22.0,30.0,20.5,20.625,4.4347115652166895
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,31.0,2022-11-07,2022-11-13,2022,11,45,25.0,26.0,16.0,18.0,24.0,21.25,20.0,4.991659710623979
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,13.0,2022-11-14,2022-11-20,2022,11,46,31.0,25.0,26.0,16.0,16.0,24.5,20.875,6.244997998398398
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,20.0,2022-11-21,2022-11-27,2022,11,47,13.0,31.0,25.0,26.0,13.0,23.75,20.5,7.632168761236874
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,9.0,2022-11-28,2022-12-04,2022,11,48,20.0,13.0,31.0,25.0,22.0,22.25,21.375,7.632168761236874
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,31.0,2022-12-05,2022-12-11,2022,12,49,9.0,20.0,13.0,31.0,18.0,18.25,19.75,9.63932916061417
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,37.0,2022-12-12,2022-12-18,2022,12,50,31.0,9.0,20.0,13.0,16.0,18.25,21.375,9.63932916061417
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,21.0,2022-12-19,2022-12-25,2022,12,51,37.0,31.0,9.0,20.0,26.0,24.25,24.0,12.365947867699695
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,27.0,2022-12-26,2023-01-01,2022,12,52,21.0,37.0,31.0,9.0,25.0,24.5,23.375,12.26104943849968
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,13.0,2023-01-02,2023-01-08,2023,1,1,27.0,21.0,37.0,31.0,31.0,29.0,23.625,6.733003292241384
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,8.0,2023-01-09,2023-01-15,2023,1,2,13.0,27.0,21.0,37.0,13.0,24.5,21.375,10.115993936995677
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,13.0,2023-01-23,2023-01-29,2023,1,4,8.0,13.0,27.0,21.0,20.0,17.25,20.75,8.421203397773185
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,1.0,2023-01-30,2023-02-05,2023,1,5,13.0,8.0,13.0,27.0,9.0,15.25,19.875,8.180260794538682
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,14.0,2023-02-13,2023-02-19,2023,2,7,1.0,13.0,8.0,13.0,31.0,8.75,18.875,5.678908345800273
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,29.0,2023-02-20,2023-02-26,2023,2,8,14.0,1.0,13.0,8.0,37.0,9.0,16.75,5.944184833375668
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,39.0,2023-02-27,2023-03-05,2023,2,9,29.0,14.0,1.0,13.0,21.0,14.25,15.75,11.470977871713174
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,42.0,2023-03-06,2023-03-12,2023,3,10,39.0,29.0,14.0,1.0,27.0,20.75,18.0,16.700798384109266
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,14.0,2023-03-13,2023-03-19,2023,3,11,42.0,39.0,29.0,14.0,13.0,31.0,19.875,12.622730819174327
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,17.0,2023-03-20,2023-03-26,2023,3,12,14.0,42.0,39.0,29.0,8.0,31.0,20.0,12.622730819174327
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,23.0,2023-03-27,2023-04-02,2023,3,13,17.0,14.0,42.0,39.0,13.0,28.0,21.125,14.537308324904352
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,7.0,2023-04-03,2023-04-09,2023,4,14,23.0,17.0,14.0,42.0,1.0,24.0,22.375,12.569805089976535
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,11.0,2023-04-10,2023-04-16,2023,4,15,7.0,23.0,17.0,14.0,14.0,15.25,23.125,6.652067347825037
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,40.0,2023-04-17,2023-04-23,2023,4,16,11.0,7.0,23.0,17.0,29.0,14.5,22.75,7.000000000000002
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,39.0,2023-04-24,2023-04-30,2023,4,17,40.0,11.0,7.0,23.0,39.0,20.25,24.125,14.818344486930156
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,45.0,2023-05-01,2023-05-07,2023,5,18,39.0,40.0,11.0,7.0,42.0,24.25,24.125,17.68945071692919
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,31.0,2023-05-08,2023-05-14,2023,5,19,45.0,39.0,40.0,11.0,14.0,33.75,24.5,15.392097539538486
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,46.0,2023-05-15,2023-05-21,2023,5,20,31.0,45.0,39.0,40.0,17.0,38.75,26.625,5.795112883571239
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,44.0,2023-05-22,2023-05-28,2023,5,21,46.0,31.0,45.0,39.0,23.0,40.25,30.25,6.898067362191628
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,44.0,2023-05-29,2023-06-04,2023,5,22,44.0,46.0,31.0,45.0,7.0,41.5,32.875,7.047458170621994
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,48.0,2023-06-05,2023-06-11,2023,6,23,44.0,44.0,46.0,31.0,11.0,41.25,37.5,6.898067362191628
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,30.0,2023-06-12,2023-06-18,2023,6,24,48.0,44.0,44.0,46.0,40.0,45.5,42.125,1.9148542155126858
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,72.0,2023-06-19,2023-06-25,2023,6,25,30.0,48.0,44.0,44.0,39.0,41.5,40.875,7.8951461882180105
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,58.0,2023-06-26,2023-07-02,2023,6,26,72.0,30.0,48.0,44.0,45.0,48.5,45.0,17.464249196572982
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,57.0,2023-07-03,2023-07-09,2023,7,27,58.0,72.0,30.0,48.0,31.0,52.0,46.625,17.663521732655695
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,47.0,2023-07-10,2023-07-16,2023,7,28,57.0,58.0,72.0,30.0,46.0,54.25,49.875,17.55704986607944
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,52.0,2023-07-17,2023-07-23,2023,7,29,47.0,57.0,58.0,72.0,44.0,58.5,50.0,10.27942929673952
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,52.0,2023-07-24,2023-07-30,2023,7,30,52.0,47.0,57.0,58.0,44.0,53.5,51.0,5.066228051190229
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,50.0,2023-07-31,2023-08-06,2023,7,31,52.0,52.0,47.0,57.0,48.0,52.0,52.0,4.082482904638639
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,55.0,2023-08-07,2023-08-13,2023,8,32,50.0,52.0,52.0,47.0,30.0,50.25,52.25,2.3629078131263213
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,52.0,2023-08-14,2023-08-20,2023,8,33,55.0,50.0,52.0,52.0,72.0,52.25,55.375,2.0615528128088485
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,53.0,2023-08-21,2023-08-27,2023,8,34,52.0,55.0,50.0,52.0,58.0,52.25,52.875,2.0615528128088485
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,49.0,2023-08-28,2023-09-03,2023,8,35,53.0,52.0,55.0,50.0,57.0,52.5,52.25,2.081665999466151
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,44.0,2023-09-04,2023-09-10,2023,9,36,49.0,53.0,52.0,55.0,47.0,52.25,51.25,2.500000000000015
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,67.0,2023-09-11,2023-09-17,2023,9,37,44.0,49.0,53.0,52.0,52.0,49.5,50.875,4.04145188432739
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,31.0,2023-09-18,2023-09-24,2023,9,38,67.0,44.0,49.0,53.0,52.0,53.25,52.75,9.878427675158301
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,18.0,2023-09-25,2023-10-01,2023,9,39,31.0,67.0,44.0,49.0,50.0,47.75,50.125,14.908051515875577
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,1.0,2023-10-02,2023-10-08,2023,10,40,18.0,31.0,67.0,44.0,55.0,40.0,46.125,20.89657069154331
5AD010043,NO-SPA 40MG/2ML SOLUT   INJECTA (05),1.0,2.0,2023-10-16,2023-10-22,2023,10,42,1.0,18.0,31.0,67.0,52.0,29.25,39.375,28.004463929880895
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,3.0,2022-06-27,2022-07-03,2022,6,26,4.0,5.0,2.0,4.0,,3.75,3.75,1.2583057392117916
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,6.0,2022-07-04,2022-07-10,2022,7,27,3.0,4.0,5.0,2.0,,3.5,3.6,1.2909944487358056
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,2.0,2022-07-11,2022-07-17,2022,7,28,6.0,3.0,4.0,5.0,,4.5,4.0,1.2909944487358056
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,5.0,2022-07-18,2022-07-24,2022,7,29,2.0,6.0,3.0,4.0,,3.75,3.7142857142857144,1.707825127659933
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,5.0,2022-07-25,2022-07-31,2022,7,30,5.0,2.0,6.0,3.0,4.0,4.0,3.875,1.8257418583505538
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,7.0,2022-08-01,2022-08-07,2022,8,31,5.0,5.0,2.0,6.0,2.0,4.5,4.0,1.7320508075688774
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,1.0,2022-08-08,2022-08-14,2022,8,32,7.0,5.0,5.0,2.0,5.0,4.75,4.625,2.0615528128088303
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,3.0,2022-08-15,2022-08-21,2022,8,33,1.0,7.0,5.0,5.0,4.0,4.5,4.125,2.5166114784235836
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,4.0,2022-08-22,2022-08-28,2022,8,34,3.0,1.0,7.0,5.0,3.0,4.0,4.0,2.5819888974716116
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,1.0,2022-08-29,2022-09-04,2022,8,35,4.0,3.0,1.0,7.0,6.0,3.75,4.125,2.5
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,5.0,2022-09-05,2022-09-11,2022,9,36,1.0,4.0,3.0,1.0,2.0,2.25,3.5,1.5000000000000007
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,3.0,2022-09-12,2022-09-18,2022,9,37,5.0,1.0,4.0,3.0,5.0,3.25,3.875,1.7078251276599339
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,6.0,2022-09-19,2022-09-25,2022,9,38,3.0,5.0,1.0,4.0,5.0,3.25,3.625,1.7078251276599339
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,3.0,2022-09-26,2022-10-02,2022,9,39,6.0,3.0,5.0,1.0,7.0,3.75,3.75,2.2173557826083456
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,5.0,2022-10-03,2022-10-09,2022,10,40,3.0,6.0,3.0,5.0,1.0,4.25,3.25,1.5000000000000007
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,3.0,2022-10-10,2022-10-16,2022,10,41,5.0,3.0,6.0,3.0,3.0,4.25,3.75,1.5000000000000007
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,2.0,2022-10-17,2022-10-23,2022,10,42,3.0,5.0,3.0,6.0,4.0,4.25,3.75,1.5000000000000007
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,2.0,2022-10-24,2022-10-30,2022,10,43,2.0,3.0,5.0,3.0,1.0,3.25,3.5,1.2583057392117925
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,3.0,2022-10-31,2022-11-06,2022,10,44,2.0,2.0,3.0,5.0,5.0,3.0,3.625,1.4142135623730958
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,4.0,2022-11-07,2022-11-13,2022,11,45,3.0,2.0,2.0,3.0,3.0,2.5,3.375,0.5773502691896278
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,6.0,2022-11-14,2022-11-20,2022,11,46,4.0,3.0,2.0,2.0,6.0,2.75,3.5,0.9574271077563393
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,1.0,2022-11-21,2022-11-27,2022,11,47,6.0,4.0,3.0,2.0,3.0,3.75,3.5,1.7078251276599339
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,1.0,2022-11-28,2022-12-04,2022,11,48,1.0,6.0,4.0,3.0,5.0,3.5,3.25,2.0816659994661335
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,6.0,2022-12-05,2022-12-11,2022,12,49,1.0,1.0,6.0,4.0,3.0,3.0,2.75,2.4494897427831788
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,3.0,2022-12-19,2022-12-25,2022,12,51,6.0,1.0,1.0,6.0,2.0,3.5,3.125,2.886751345948129
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,2.0,2022-12-26,2023-01-01,2022,12,52,3.0,6.0,1.0,1.0,2.0,2.75,3.25,2.3629078131263044
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,1.0,2023-01-02,2023-01-08,2023,1,1,2.0,3.0,6.0,1.0,3.0,3.0,3.25,2.160246899469287
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,11.0,2023-01-09,2023-01-15,2023,1,2,1.0,2.0,3.0,6.0,4.0,3.0,3.0,2.160246899469287
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,7.0,2023-01-16,2023-01-22,2023,1,3,11.0,1.0,2.0,3.0,6.0,4.25,3.875,4.573474244670748
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,3.0,2023-01-23,2023-01-29,2023,1,4,7.0,11.0,1.0,2.0,1.0,5.25,4.0,4.645786621588784
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,1.0,2023-01-30,2023-02-05,2023,1,5,3.0,7.0,11.0,1.0,1.0,5.5,4.25,4.43471156521669
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,4.0,2023-02-06,2023-02-12,2023,2,6,1.0,3.0,7.0,11.0,6.0,5.5,4.25,4.43471156521669
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,5.0,2023-02-13,2023-02-19,2023,2,7,4.0,1.0,3.0,7.0,3.0,3.75,4.0,2.5
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,6.0,2023-02-20,2023-02-26,2023,2,8,5.0,4.0,1.0,3.0,2.0,3.25,4.25,1.7078251276599334
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,3.0,2023-02-27,2023-03-05,2023,2,9,6.0,5.0,4.0,1.0,1.0,4.0,4.75,2.160246899469287
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,7.0,2023-03-06,2023-03-12,2023,3,10,3.0,6.0,5.0,4.0,11.0,4.5,5.0,1.290994448735806
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,3.0,2023-03-13,2023-03-19,2023,3,11,7.0,3.0,6.0,5.0,7.0,5.25,4.5,1.7078251276599334
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,3.0,2023-03-20,2023-03-26,2023,3,12,3.0,7.0,3.0,6.0,3.0,4.75,4.0,2.0615528128088303
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,11.0,2023-03-27,2023-04-02,2023,3,13,3.0,3.0,7.0,3.0,1.0,4.0,4.0,2.0
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,2.0,2023-04-03,2023-04-09,2023,4,14,11.0,3.0,3.0,7.0,4.0,6.0,5.25,3.829708431025353
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,7.0,2023-04-10,2023-04-16,2023,4,15,2.0,11.0,3.0,3.0,5.0,4.75,5.0,4.193248541803042
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,1.0,2023-04-17,2023-04-23,2023,4,16,7.0,2.0,11.0,3.0,6.0,5.75,5.25,4.112987559751022
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,5.0,2023-04-24,2023-04-30,2023,4,17,1.0,7.0,2.0,11.0,3.0,5.25,4.625,4.645786621588784
5AD010048,PROFENID 100 MG /2ML SOL 100MG/2ML INJEC,1.0,6.0,2023-05-01,2023-05-07,2023,5,18,5.0,1.0,7.0,2.0,7.0,3.75,4.875,2.753785273643051
